barrio,ambientes,metro_cuadrado,precio
Almagro,1,,103424
Almagro,1,,107044
Almagro,1,,83699
Almagro,1,,84500
Almagro,1,,88401
Almagro,1,,88878
Almagro,1,,91758
Almagro,1,,93066
Almagro,1,,93179
Almagro,1,,95722
Almagro,1,,95858
Almagro,1,,97254
Almagro,1,,98397
Almagro,1,,137706
Almagro,1,,139166
Almagro,1,,63000
Almagro,1,29,93000
Almagro,1,,104053
Almagro,2,,82000
Almagro,2,42,105000
Almagro,2,27,63000
Almagro,2,40,94500
Almagro,2,30,83000
Almagro,2,27,63000
Almagro,2,,72900
Almagro,2,,160000
Almagro,2,,89000
Almagro,2,,89500
Almagro,2,,159000
Almagro,2,,180000
Almagro,2,,159000
Almagro,2,,180000
Almagro,2,,89335
Almagro,2,,96207
Almagro,2,,98498
Almagro,2,,103519
Almagro,2,,106108
Almagro,2,,108695
Almagro,2,,111284
Almagro,2,,111284
Almagro,2,,119047
Almagro,2,,155000
Almagro,2,,105918
Almagro,2,,107556
Almagro,2,,114212
Almagro,2,,115951
Almagro,2,,116832
Almagro,2,,121363
Almagro,2,,123182
Almagro,2,,123270
Almagro,2,,123295
Almagro,2,,123598
Almagro,2,,124975
Almagro,2,,126769
Almagro,2,,127842
Almagro,2,,129284
Almagro,2,,130692
Almagro,2,,131315
Almagro,2,,131363
Almagro,2,,131826
Almagro,2,,135246
Almagro,2,,135666
Almagro,2,,137097
Almagro,2,,137407
Almagro,2,,139185
Almagro,2,,139438
Almagro,2,,141273
Almagro,2,,143361
Almagro,2,,145449
Almagro,2,,146045
Almagro,2,,147536
Almagro,2,,154941
Almagro,2,,157165
Almagro,2,,155000
Almagro,2,,105918
Almagro,2,,110000
Almagro,2,,123182
Almagro,2,,127987
Almagro,2,,128520
Almagro,2,,130800
Almagro,2,,135246
Almagro,2,,141273
Almagro,2,,165000
Almagro,2,,166000
Almagro,2,51,114900
Almagro,3,55,110000
Almagro,3,78,156000
Almagro,3,54,130000
Almagro,3,68,215000
Almagro,3,45,110000
Almagro,3,49,134500
Almagro,3,54,135000
Almagro,3,52,130000
Almagro,3,58,195000
Almagro,3,41,110000
Almagro,3,71,260000
Almagro,3,,135000
Almagro,3,,192000
Almagro,3,,149568
Almagro,3,,164908
Almagro,3,,164908
Almagro,3,,168743
Almagro,3,,168743
Almagro,3,,172578
Almagro,3,,199000
Almagro,3,,167625
Almagro,3,,170258
Almagro,3,,172891
Almagro,3,,175524
Almagro,3,,178157
Almagro,3,,181622
Almagro,3,,185707
Almagro,3,,197198
Almagro,3,,198007
Almagro,3,,200891
Almagro,3,,203775
Almagro,3,,204335
Almagro,3,,205071
Almagro,3,,207268
Almagro,3,,211223
Almagro,3,,215782
Almagro,3,,252166
Almagro,3,,97500
Almagro,3,,170000
Almagro,3,,170400
Almagro,3,,172400
Almagro,3,,174400
Almagro,3,,175524
Almagro,3,,176400
Almagro,3,,178400
Almagro,3,,183504
Almagro,3,,185707
Almagro,3,,198007
Almagro,3,,199000
Almagro,4,93,199000
Almagro,4,87,220000
Almagro,4,377,510000
Almagro,4,,260000
Almagro,4,,260000
Almagro,4,,275000
Almagro,5,104,329000
Almagro,5,107,200000
Almagro,6,116,208000
Almagro,2,39,123000
Almagro,2,60,195000
Almagro,2,37,82000
Almagro,3,50,130000
Almagro,3,100,174500
Almagro,3,89,190000
Almagro,3,80,230000
Almagro,3,60,139000
Almagro,3,89,190000
Almagro,3,62,122000
Almagro,3,76,199500
Almagro,4,118,268000
Almagro,4,100,174500
Almagro,4,70,184000
Almagro,4,150,425000
Almagro,4,100,174500
Almagro,4,85,283000
Almagro,4,95,198000
Almagro,4,124,215000
Almagro,4,94,286500
Almagro,4,101,230000
Almagro,4,82,167000
Almagro,4,97,217000
Almagro,4,72,172500
Almagro,4,80,224000
Almagro,6,160,265000
Almagro,8,190,395000
Almagro,1,30,92000
Almagro,2,39,93900
Almagro,2,41,97000
Almagro,2,39,105000
Almagro,2,45,101000
Almagro,2,47,137000
Almagro,3,50,139900
Almagro,3,66,170000
Almagro,3,49,153000
Almagro,4,124,219000
Almagro,3,65,149000
Almagro,2,48,99000
Almagro,2,34,87000
Almagro,2,58,190000
Almagro,2,41,97000
Almagro,2,35,100000
Almagro,2,41,99000
Almagro,2,58,120000
Almagro,2,45,143000
Almagro,2,45,106000
Almagro,2,45,132000
Almagro,2,45,130000
Almagro,3,49,153000
Almagro,3,177,219000
Almagro,3,66,175000
Almagro,3,60,220000
Almagro,3,65,220000
Almagro,3,58,95000
Almagro,3,55,150000
Almagro,3,71,207365
Almagro,3,56,145000
Almagro,4,124,220000
Almagro,4,80,229000
Almagro,4,92,261000
Almagro,4,92,261000
Almagro,4,70,250000
Almagro,4,185,390000
Almagro,4,80,229000
Almagro,4,75,198000
Almagro,5,160,370000
Almagro,2,42,89500
Almagro,2,44,99000
Almagro,1,33,90000
Almagro,3,74,163000
Almagro,2,40,125000
Almagro,2,44,129000
Almagro,2,60,150000
Almagro,2,,142000
Almagro,2,48,158000
Almagro,2,57,95000
Almagro,2,32,99000
Almagro,2,40,115000
Almagro,3,40,149500
Almagro,3,46,85000
Almagro,3,54,127000
Almagro,3,48,149500
Almagro,3,55,125000
Almagro,3,63,175000
Almagro,3,48,90000
Almagro,4,125,245000
Almagro,4,78,265000
Almagro,4,70,185000
Almagro,4,94,270000
Almagro,4,101,250000
Almagro,5,5650,262000
Almagro,5,,262000
Almagro,2,35,99000
Almagro,2,42,130000
Almagro,2,34,93000
Almagro,3,81,225000
Almagro,3,105,300000
Almagro,3,80,217000
Almagro,3,80,217000
Almagro,3,60,232000
Almagro,3,68,215000
Almagro,4,93,300000
Almagro,4,88,159900
Almagro,8,180,309000
Almagro,2,43,125000
Almagro,2,48,158000
Almagro,2,48,188000
Almagro,2,43,128000
Almagro,2,48,183000
Almagro,2,48,178000
Almagro,2,48,163000
Almagro,2,48,168000
Almagro,2,48,148000
Almagro,2,48,153000
Almagro,2,56,125000
Almagro,2,28,77000
Almagro,2,38,105000
Almagro,2,39,90000
Almagro,2,32,67000
Almagro,2,48,173000
Almagro,2,36,100000
Almagro,3,60,215000
Almagro,3,,185000
Almagro,3,,185000
Almagro,3,,185000
Almagro,3,68,205000
Almagro,3,46,119500
Almagro,3,,185000
Almagro,3,75,168000
Almagro,3,,185000
Almagro,3,74,148000
Almagro,4,89,255000
Almagro,4,,185000
Almagro,4,,185000
Almagro,4,,185000
Almagro,4,,185000
Almagro,4,,185000
Almagro,4,70,184000
Almagro,6,137,230000
Almagro,8,180,309000
Almagro,1,32,102000
Almagro,2,36,125000
Almagro,2,46,134000
Almagro,2,34,100000
Almagro,3,60,235000
Almagro,3,80,217000
Almagro,3,80,217000
Almagro,3,105,300000
Almagro,3,68,215000
Almagro,1,18,61000
Almagro,2,46,99999
Almagro,2,32,80000
Almagro,2,35,92000
Almagro,2,53,122000
Almagro,1,18,61000
Almagro,2,72,69900
Almagro,2,44,139000
Almagro,3,70,147000
Almagro,3,53,149000
Almagro,3,99,240000
Almagro,3,60,138000
Almagro,3,70,184000
Almagro,3,80,240000
Almagro,3,55,155000
Almagro,3,74,183000
Almagro,3,57,220000
Almagro,3,85,252000
Almagro,4,96,269900
Almagro,4,115,249000
Almagro,4,87,220000
Almagro,4,75,170000
Almagro,1,4,80000
Almagro,2,50,143000
Almagro,2,65,155000
Almagro,2,45,145000
Almagro,3,58,230000
Almagro,3,35,105000
Almagro,3,77,173000
Almagro,3,60,217000
Almagro,3,89,195000
Almagro,3,45,120000
Almagro,3,57,185000
Almagro,3,83,290000
Almagro,4,102,255000
Almagro,1,35,69000
Almagro,1,37,102500
Almagro,1,42,141000
Almagro,1,34,115000
Almagro,2,46,125000
Almagro,2,65,160000
Almagro,2,50,120000
Almagro,2,40,90000
Almagro,2,50,165000
Almagro,2,35,70000
Almagro,2,50,149000
Almagro,2,48,99000
Almagro,3,60,125000
Almagro,3,68,265000
Almagro,3,62,235000
Almagro,3,84,199000
Almagro,3,82,279000
Almagro,4,93,187000
Almagro,4,139,268000
Almagro,4,96,270000
Almagro,4,87,220000
Almagro,4,139,268000
Almagro,2,27,69000
Almagro,2,42,105000
Almagro,2,48,167500
Almagro,2,30,83000
Almagro,2,43,120000
Almagro,2,40,94500
Almagro,3,49,134500
Almagro,3,45,110000
Almagro,3,43,118300
Almagro,3,68,215000
Almagro,3,64,175000
Almagro,3,73,155000
Almagro,4,377,510000
Almagro,4,87,220000
Almagro,5,107,200000
Almagro,5,104,329000
Almagro,6,116,210000
Almagro,2,61,122000
Almagro,2,47,139000
Almagro,2,,90000
Almagro,3,45,120000
Almagro,3,85,180000
Almagro,3,48,139000
Almagro,3,54,100000
Almagro,3,,143000
Almagro,3,57,147000
Almagro,4,134,300000
Almagro,2,45,145000
Almagro,2,65,155000
Almagro,2,48,167500
Almagro,2,,108000
Almagro,2,30,83000
Almagro,2,34,138000
Almagro,2,48,133000
Almagro,1,31,73000
Almagro,2,42,79000
Almagro,2,30,87900
Almagro,2,42,79000
Almagro,2,50,143000
Almagro,2,46,129500
Almagro,2,50,125000
Almagro,3,35,109000
Almagro,3,51,133000
Almagro,3,49,143000
Almagro,3,89,195000
Almagro,3,68,215000
Almagro,3,59,145000
Almagro,3,55,130000
Almagro,3,60,222000
Almagro,3,83,290000
Almagro,3,82,249000
Almagro,3,70,170000
Almagro,3,110,185000
Almagro,4,377,549000
Almagro,4,93,249000
Almagro,4,102,255000
Almagro,4,92,236000
Almagro,4,94,270000
Almagro,4,90,210000
Almagro,4,90,270000
Almagro,4,108,265000
Almagro,5,104,329000
Almagro,3,58,145000
Almagro,3,65,200000
Almagro,2,35,110000
Almagro,3,40,80000
Almagro,2,47,205000
Almagro,2,40,90000
Almagro,2,35,110000
Almagro,2,35,90000
Almagro,2,24,80000
Almagro,2,40,90000
Almagro,2,38,95000
Almagro,3,46,148000
Almagro,3,35,92000
Almagro,3,65,160000
Almagro,4,124,215000
Almagro,4,54,144000
Almagro,4,123,340000
Almagro,4,89,290000
Almagro,4,79,189000
Almagro,5,389,430000
Almagro,1,34,86200
Almagro,1,34,84600
Almagro,1,34,87200
Almagro,1,36,88200
Almagro,1,35,91500
Almagro,1,35,87400
Almagro,1,34,85100
Almagro,1,35,88500
Almagro,1,34,93200
Almagro,4,94,284000
Almagro,1,34,91000
Almagro,3,60,190000
Almagro,1,36,92000
Almagro,1,34,82400
Almagro,1,38,91000
Almagro,2,40,99500
Almagro,2,35,105000
Almagro,2,50,143000
Almagro,2,30,83000
Almagro,2,40,138000
Almagro,2,35,100000
Almagro,2,37,83500
Almagro,2,40,83000
Almagro,2,30,79900
Almagro,2,45,101000
Almagro,2,39,109000
Almagro,2,41,97000
Almagro,2,47,137000
Almagro,2,58,190000
Almagro,2,37,96000
Almagro,2,47,137000
Almagro,2,45,145000
Almagro,2,48,167500
Almagro,3,67,120000
Almagro,3,56,145000
Almagro,3,54,169900
Almagro,3,63,200000
Almagro,3,35,105000
Almagro,3,65,190000
Almagro,3,35,105000
Almagro,3,82,249000
Almagro,3,45,120000
Almagro,3,89,190000
Almagro,3,73,210000
Almagro,3,66,175000
Almagro,3,71,230000
Almagro,3,70,184000
Almagro,3,49,153000
Almagro,3,50,145000
Almagro,3,60,217000
Almagro,3,46,125000
Almagro,3,68,215000
Almagro,3,57,185000
Almagro,3,77,173000
Almagro,3,68,215000
Almagro,3,67,120000
Almagro,3,49,135000
Almagro,3,60,217000
Almagro,3,83,290000
Almagro,3,58,220000
Almagro,3,73,210000
Almagro,3,53,153000
Almagro,3,53,138000
Almagro,3,61,133000
Almagro,3,60,220000
Almagro,3,35,105000
Almagro,4,377,510000
Almagro,4,120,280000
Almagro,4,102,255000
Almagro,4,92,261000
Almagro,4,125,265000
Almagro,4,105,255000
Almagro,4,80,229000
Almagro,4,124,219000
Almagro,4,90,145000
Almagro,4,70,184000
Almagro,4,80,229000
Almagro,4,92,261000
Almagro,4,67,172000
Almagro,4,122,169000
Almagro,5,107,200000
Almagro,5,198,320000
Almagro,5,104,329000
Almagro,1,33,102000
Almagro,1,27,65000
Almagro,3,43,115000
Almagro,3,58,133000
Almagro,3,66,235000
Almagro,3,55,119000
Almagro,3,57,155000
Almagro,3,61,215000
Almagro,3,70,235000
Almagro,3,44,105000
Almagro,6,93,184980
Almagro,4,84,180000
Almagro,1,38,111900
Almagro,2,48,159000
Almagro,2,59,163000
Almagro,3,35,105000
Almagro,3,70,184000
Almagro,3,82,198000
Almagro,3,58,95000
Almagro,4,175,385000
Almagro,3,89,225000
Almagro,4,151,349000
Almagro,4,85,330000
Almagro,2,41,99000
Almagro,2,35,105000
Almagro,2,43,170000
Almagro,3,61,140000
Almagro,3,35,105000
Almagro,3,72,165000
Almagro,4,120,280000
Almagro,4,87,220000
Almagro,4,67,172000
Almagro,2,45,143000
Almagro,2,58,190000
Almagro,2,35,100000
Almagro,3,65,220000
Almagro,3,56,145000
Almagro,3,60,220000
Almagro,4,92,261000
Almagro,4,80,229000
Almagro,4,92,261000
Almagro,4,80,229000
Almagro,5,160,370000
Almagro,2,39,95000
Almagro,2,48,166000
Almagro,2,39,95000
Almagro,3,58,198000
Almagro,2,35,94000
Almagro,2,42,109000
Almagro,3,61,133000
Almagro,3,35,94000
Almagro,3,90,225000
Almagro,3,63,199000
Almagro,3,50,95000
Almagro,3,73,209000
Almagro,3,69,198000
Almagro,3,73,209000
Almagro,4,120,280000
Almagro,4,90,230000
Almagro,4,67,172000
Almagro,4,75,145000
Almagro,1,29,125000
Almagro,2,34,73900
Almagro,3,79,152000
Almagro,2,39,154000
Almagro,3,49,91900
Almagro,3,60,120000
Almagro,2,35,95000
Almagro,2,39,89900
Almagro,3,61,159000
Almagro,2,38,90000
Almagro,2,34,76000
Almagro,2,44,129000
Almagro,2,48,158000
Almagro,2,40,115000
Almagro,2,32,99000
Almagro,3,57,149000
Almagro,3,51,106500
Almagro,3,55,125000
Almagro,3,48,149500
Almagro,3,63,206000
Almagro,3,40,149500
Almagro,4,94,287000
Almagro,4,64,190000
Almagro,4,243,320000
Almagro,4,70,185000
Almagro,4,94,270000
Almagro,4,101,250000
Almagro,4,93,187000
Almagro,4,125,250000
Almagro,5,125,370000
Almagro,2,45,101000
Almagro,2,50,135000
Almagro,2,43,120000
Almagro,2,33,89000
Almagro,2,43,159000
Almagro,2,41,97000
Almagro,3,70,159500
Almagro,3,70,184000
Almagro,3,35,92000
Almagro,3,81,250000
Almagro,3,52,130000
Almagro,3,52,130000
Almagro,3,70,166600
Almagro,3,50,138000
Almagro,3,49,153000
Almagro,3,70,170000
Almagro,4,180,410000
Almagro,4,124,215000
Almagro,4,122,169000
Almagro,4,106,400000
Almagro,4,118,350000
Almagro,3,55,158000
Almagro,4,109,264000
Almagro,5,198,320000
Almagro,6,160,265000
Almagro,8,190,395000
Almagro,3,55,158000
Almagro,4,170,265000
Almagro,2,48,186000
Almagro,2,65,155000
Almagro,2,32,79800
Almagro,2,44,150000
Almagro,2,45,160000
Almagro,2,38,88500
Almagro,2,32,79800
Almagro,2,32,85000
Almagro,2,50,143000
Almagro,3,100,175000
Almagro,3,50,140000
Almagro,3,80,230000
Almagro,3,60,230000
Almagro,3,66,170000
Almagro,3,76,199500
Almagro,3,53,130000
Almagro,3,60,230000
Almagro,3,72,150000
Almagro,3,60,145000
Almagro,3,89,190000
Almagro,3,80,230000
Almagro,4,124,219000
Almagro,4,100,175000
Almagro,4,142,299900
Almagro,4,72,172500
Almagro,4,100,179000
Almagro,4,70,184000
Almagro,4,127,318000
Almagro,4,94,287000
Almagro,4,97,217000
Almagro,4,101,230000
Almagro,4,95,230000
Almagro,4,85,285000
Almagro,5,178,351000
Almagro,5,85,230000
Almagro,5,122,169000
Almagro,2,41,97000
Almagro,2,50,143000
Almagro,3,89,190000
Almagro,3,60,230000
Almagro,3,43,129000
Almagro,3,54,135000
Almagro,4,104,200000
Almagro,3,70,159500
Almagro,4,162,265000
Almagro,2,48,125000
Almagro,2,56,138000
Almagro,2,48,163000
Almagro,2,48,173000
Almagro,2,48,188000
Almagro,2,39,90000
Almagro,2,48,153000
Almagro,2,48,148000
Almagro,2,48,178000
Almagro,2,43,120000
Almagro,2,48,158000
Almagro,2,48,168000
Almagro,2,48,183000
Almagro,3,68,205000
Almagro,3,62,130000
Almagro,3,46,119500
Almagro,3,70,184000
Almagro,3,60,195000
Almagro,3,52,129500
Almagro,3,70,166600
Almagro,4,122,270000
Almagro,4,70,184000
Almagro,3,60,215000
Almagro,1,25,105000
Almagro,2,40,102000
Almagro,2,48,173000
Almagro,2,43,120000
Almagro,2,48,158000
Almagro,2,51,99000
Almagro,2,33,92000
Almagro,2,48,178000
Almagro,2,48,153000
Almagro,2,41,97000
Almagro,2,48,188000
Almagro,2,48,183000
Almagro,2,48,148000
Almagro,2,45,101000
Almagro,2,48,168000
Almagro,2,48,163000
Almagro,2,39,90000
Almagro,3,70,159500
Almagro,3,52,130000
Almagro,3,49,153000
Almagro,3,70,184000
Almagro,3,62,339000
Almagro,3,68,205000
Almagro,3,63,184000
Almagro,3,50,138000
Almagro,3,35,94000
Almagro,3,64,199000
Almagro,3,70,174600
Almagro,3,46,119500
Almagro,3,56,155000
Almagro,3,52,130000
Almagro,3,70,170000
Almagro,3,79,185000
Almagro,3,60,215000
Almagro,4,75,140000
Almagro,4,118,350000
Almagro,4,70,184000
Almagro,4,122,169000
Almagro,4,124,215000
Almagro,4,106,400000
Almagro,5,198,320000
Almagro,1,26,65000
Almagro,2,35,110000
Almagro,2,35,90000
Almagro,2,32,82000
Almagro,2,24,80000
Almagro,2,47,205000
Almagro,2,40,67000
Almagro,2,44,150000
Almagro,3,65,160000
Almagro,3,35,105000
Almagro,3,46,148000
Almagro,3,35,105000
Almagro,3,68,140000
Almagro,4,124,220000
Almagro,4,79,189000
Almagro,4,89,290000
Almagro,4,89,218000
Almagro,4,54,144000
Almagro,2,48,135000
Almagro,2,32,73000
Almagro,2,35,128000
Almagro,2,41,129000
Almagro,2,48,99000
Almagro,2,48,159900
Almagro,3,73,170000
Almagro,3,110,185000
Almagro,3,60,195000
Almagro,4,96,270000
Almagro,4,72,208500
Almagro,4,106,280000
Almagro,4,108,260000
Almagro,1,37,95000
Almagro,1,23,69000
Almagro,2,39,98000
Almagro,2,35,109000
Almagro,3,48,125000
Almagro,3,61,140000
Almagro,3,72,165000
Almagro,3,70,110000
Almagro,3,60,180000
Almagro,3,35,109000
Almagro,4,120,280000
Almagro,4,67,172000
Almagro,4,127,318000
Almagro,3,62,130000
Almagro,2,48,133000
Almagro,2,50,125000
Almagro,2,65,155000
Almagro,2,44,108000
Almagro,2,44,108000
Almagro,3,58,100000
Almagro,2,38,98000
Almagro,3,63,206000
Almagro,3,51,133000
Almagro,2,45,145000
Almagro,4,105,310000
Almagro,2,50,143000
Almagro,3,35,109000
Almagro,4,102,255000
Almagro,3,83,290000
Almagro,3,70,170000
Almagro,3,77,173000
Almagro,2,47,145000
Almagro,3,89,195000
Almagro,3,82,275000
Almagro,3,60,221900
Almagro,2,42,120000
Almagro,2,72,73000
Almagro,2,35,75000
Almagro,2,42,109900
Almagro,3,70,184000
Almagro,3,80,240000
Almagro,3,99,240000
Almagro,3,54,137000
Almagro,3,79,158000
Almagro,3,66,178000
Almagro,4,130,270000
Almagro,12,200,570000
Almagro,2,50,135000
Almagro,2,47,95000
Almagro,2,32,95000
Almagro,2,48,99000
Almagro,2,39,98000
Almagro,2,35,109000
Almagro,2,47,158000
Almagro,2,50,215000
Almagro,2,47,158000
Almagro,3,72,165000
Almagro,3,35,109000
Almagro,3,50,129000
Almagro,3,61,140000
Almagro,4,120,280000
Almagro,4,60,115000
Almagro,4,60,185000
Almagro,4,67,172000
Almagro,4,95,299000
Almagro,4,100,270000
Almagro,1,29,114000
Almagro,2,45,106000
Almagro,2,26,72500
Almagro,2,32,82000
Almagro,2,41,97000
Almagro,2,48,99000
Almagro,3,66,139000
Almagro,3,55,150000
Almagro,3,57,170000
Almagro,3,77,165000
Almagro,3,66,175000
Almagro,3,67,127000
Almagro,3,48,165000
Almagro,4,185,390000
Almagro,4,124,220000
Almagro,6,133,319000
Almagro,3,68,172000
Almagro,3,61,168000
Almagro,2,57,199000
Almagro,2,47,100000
Almagro,2,39,115000
Almagro,2,37,155000
Almagro,3,70,135000
Almagro,4,103,195000
Almagro,4,76,139000
Almagro,3,84,280000
Almagro,3,73,190000
Almagro,2,46,120000
Almagro,2,44,125000
Almagro,2,35,109900
Almagro,2,31,77000
Almagro,2,50,124000
Almagro,2,41,130000
Almagro,2,40,98000
Almagro,3,70,184000
Almagro,3,80,240000
Almagro,3,99,240000
Almagro,3,54,137000
Almagro,3,79,245000
Almagro,3,66,178000
Almagro,3,62,150000
Almagro,3,65,149000
Almagro,4,102,255000
Almagro,5,93,200000
Almagro,6,135,243000
Almagro,2,54,105000
Almagro,2,32,69500
Almagro,2,40,90000
Almagro,2,30,69900
Almagro,2,43,135000
Almagro,3,74,130000
Almagro,3,88,235000
Almagro,3,56,143000
Almagro,3,83,269000
Almagro,3,81,175000
Almagro,3,68,150000
Almagro,3,78,173000
Almagro,3,71,260000
Almagro,4,79,225000
Almagro,4,81,179000
Almagro,4,89,238000
Almagro,4,100,244500
Almagro,6,214,287000
Almagro,2,39,98000
Almagro,2,50,123000
Almagro,2,40,108000
Almagro,2,35,109000
Almagro,3,35,109000
Almagro,3,69,185000
Almagro,3,58,185000
Almagro,3,55,158500
Almagro,3,72,165000
Almagro,3,51,139900
Almagro,3,77,195000
Almagro,3,61,142000
Almagro,4,120,280000
Almagro,4,102,420000
Almagro,4,97,205000
Almagro,4,67,172000
Almagro,4,70,185000
Almagro,2,35,90000
Almagro,2,37,105000
Almagro,2,45,149000
Almagro,2,34,119000
Almagro,3,57,145000
Almagro,3,60,217000
Almagro,3,63,200000
Almagro,3,68,215000
Almagro,3,63,108000
Almagro,4,84,225000
Almagro,4,70,184000
Almagro,4,65,235000
Almagro,5,198,330000
Almagro,2,42,80000
Almagro,2,30,83000
Almagro,2,48,167500
Almagro,3,90,210000
Almagro,3,68,215000
Almagro,3,82,250000
Almagro,3,50,145000
Almagro,3,110,185000
Almagro,3,49,143000
Almagro,4,165,420000
Almagro,4,377,549000
Almagro,4,108,265000
Almagro,4,90,210000
Almagro,4,94,270000
Almagro,5,104,330000
Almagro,2,41,98500
Almagro,2,50,143000
Almagro,2,35,92000
Almagro,2,50,143000
Almagro,2,48,186600
Almagro,2,48,150000
Almagro,2,48,130000
Almagro,2,48,125000
Almagro,3,55,165000
Almagro,3,60,232000
Almagro,3,60,232000
Almagro,3,58,150000
Almagro,3,65,240000
Almagro,3,55,145000
Almagro,3,51,127000
Almagro,3,66,178000
Almagro,3,60,232000
Almagro,3,80,230000
Almagro,4,109,265000
Almagro,4,127,318000
Almagro,5,198,330000
Almagro,8,190,395000
Almagro,1,22,52900
Almagro,2,27,85000
Almagro,2,65,155000
Almagro,2,42,72000
Almagro,2,42,75000
Almagro,2,58,110000
Almagro,2,45,158000
Almagro,2,38,95000
Almagro,1,18,61000
Almagro,3,55,155000
Almagro,3,89,190000
Almagro,3,80,230000
Almagro,3,58,190000
Almagro,3,75,185000
Almagro,3,100,174500
Almagro,3,50,130000
Almagro,3,45,97000
Almagro,3,40,119000
Almagro,3,61,165000
Almagro,3,89,190000
Almagro,3,76,199500
Almagro,3,60,139000
Almagro,4,118,268000
Almagro,4,72,172500
Almagro,4,70,184000
Almagro,4,95,198000
Almagro,4,80,224000
Almagro,4,124,215000
Almagro,4,101,230000
Almagro,4,100,174500
Almagro,4,142,270000
Almagro,4,100,174500
Almagro,4,94,286500
Almagro,4,106,400000
Almagro,4,150,300000
Almagro,4,85,283000
Almagro,6,160,265000
Almagro,2,25,69000
Almagro,2,46,175500
Almagro,2,47,115900
Almagro,2,49,155000
Almagro,3,69,173900
Almagro,3,46,189000
Almagro,3,68,160000
Almagro,4,91,190000
Almagro,4,120,290000
Almagro,2,35,100000
Almagro,2,45,149000
Almagro,2,58,190000
Almagro,2,45,149000
Almagro,3,118,230000
Almagro,3,65,220000
Almagro,3,77,180000
Almagro,4,80,240000
Almagro,4,80,240000
Almagro,4,94,275000
Almagro,5,160,370000
Almagro,2,51,135000
Almagro,2,51,135000
Almagro,3,44,105000
Almagro,1,30,76000
Almagro,2,48,99000
Almagro,2,38,42000
Almagro,2,46,84000
Almagro,2,50,163000
Almagro,2,45,106000
Almagro,2,39,98000
Almagro,2,41,98500
Almagro,2,47,97000
Almagro,2,58,170000
Almagro,3,67,135000
Almagro,3,55,150000
Almagro,3,48,95000
Almagro,3,70,145000
Almagro,3,66,178000
Almagro,4,124,245000
Almagro,4,185,390000
Almagro,4,81,179000
Almagro,4,94,275000
Almagro,2,45,132000
Almagro,2,41,110000
Almagro,2,1,132000
Almagro,2,26,66000
Almagro,2,1,138600
Almagro,2,40,115000
Almagro,2,56,172000
Almagro,2,39,107000
Almagro,2,46,112400
Almagro,1,28,89000
Almagro,3,68,150000
Almagro,3,40,149500
Almagro,3,120,225000
Almagro,3,100,159000
Almagro,3,53,139000
Almagro,3,53,125000
Almagro,3,66,136000
Almagro,3,60,163000
Almagro,3,55,140000
Almagro,4,125,220000
Almagro,4,101,250000
Almagro,4,70,185000
Almagro,1,28,95000
Almagro,1,18,61000
Almagro,1,33,125000
Almagro,2,30,80000
Almagro,2,30,83000
Almagro,2,42,104000
Almagro,2,44,100000
Almagro,2,40,94500
Almagro,3,60,230000
Almagro,3,62,145000
Almagro,3,49,134500
Almagro,3,58,195000
Almagro,3,45,107000
Almagro,3,68,215000
Almagro,3,80,240000
Almagro,4,80,200000
Almagro,4,87,220000
Almagro,4,160,265000
Almagro,4,377,510000
Almagro,4,100,295000
Almagro,5,104,329000
Almagro,5,107,200000
Almagro,6,116,208000
Almagro,2,39,108000
Almagro,2,35,99000
Almagro,2,45,125000
Almagro,3,52,149900
Almagro,3,73,210000
Almagro,3,61,133000
Almagro,3,35,99000
Almagro,3,73,210000
